,species,latitude,longitude
6539,larix,59.1329365079,110.829365079
6540,larix,62.9523809524,107.714285714
6541,larix,68.06944444439999,104.343253968
6542,larix,62.13095238100001,118.98809523799999
6543,larix,64.3531746032,119.218253968
6544,larix,62.1349206349,136.17063492100002
6545,larix,63.0833333333,116.64484127
6546,larix,62.3353174603,136.61904761899999
6547,larix,58.6944444444,125.69246031700001
6548,larix,59.75,124.99206349200001
6549,larix,53.5376984127,112.305555556
6550,larix,59.12103174600001,108.281746032
6551,larix,55.7599206349,111.759920635
6552,larix,61.1448412698,143.01984127
6553,larix,60.4265873016,129.936507936
6554,larix,61.906746031800004,128.982142857
6555,larix,52.13095238100001,117.58730158700001
6556,larix,60.126984127,144.234126984
6557,larix,66.3511904762,151.805555556
6558,larix,52.1825396825,135.551587302
6559,larix,64.1666666667,111.103174603
6560,larix,65.0138888889,115.70238095200001
6561,larix,62.3630952381,109.801587302
6562,larix,64.1924603175,109.581349206
6563,larix,67.1150793651,103.67261904799999
6564,larix,58.8591269841,123.69047619
6565,larix,60.339285714300004,136.625
6566,larix,62.341269841300004,98.0853174603
6567,larix,63.5595238095,105.450396825
6568,larix,63.603174603199996,125.52777777799999
6569,larix,59.4523809524,147.551587302
6570,larix,56.0079365079,131.214285714
6571,larix,53.49603174600001,113.676587302
6572,larix,68.5277777778,105.71230158700001
6573,larix,62.9503968254,92.0257936508
6574,larix,65.4186507937,113.388888889
6575,larix,63.87103174600001,132.857142857
6576,larix,63.1646825397,116.319444444
6577,larix,64.3253968254,102.638888889
6578,larix,60.533730158699996,104.61309523799999
6579,larix,60.601190476199996,149.773809524
6580,larix,61.9126984127,136.936507936
6581,larix,65.30952380949999,111.033730159
6582,larix,61.521825396800004,143.922619048
6583,larix,59.531746031800004,131.625
6584,larix,53.8670634921,132.615079365
6585,larix,61.476190476199996,135.212301587
6586,larix,50.888888888900006,112.009920635
6587,larix,67.5198412698,156.186507936
6588,larix,66.5,109.94246031700001
6589,larix,51.646825396800004,135.172619048
6590,larix,63.75396825399999,105.839285714
6591,larix,63.2916666667,119.78769841299999
6592,larix,53.99603174600001,114.021825397
6593,larix,62.7916666667,129.468253968
6594,larix,61.3869047619,121.928571429
6595,larix,49.986111111099994,123.765873016
6596,larix,62.2321428571,101.061507937
6597,larix,57.2678571429,129.613095238
6598,larix,61.3452380952,135.871031746
6599,larix,58.1904761905,111.803571429
6600,larix,61.5873015873,128.134920635
6601,larix,66.9781746032,106.08531746
6602,larix,60.4265873016,120.670634921
6603,larix,55.2658730159,111.224206349
6604,larix,58.9146825397,105.33531746
6605,larix,44.388888888900006,129.581349206
6606,larix,67.123015873,107.408730159
6607,larix,59.125,124.96031746
6608,larix,62.5099206349,131.533730159
6609,larix,61.00595238100001,121.900793651
6610,larix,57.68849206350001,127.630952381
6611,larix,57.3472222222,138.496031746
6612,larix,50.7242063492,122.07738095200001
6613,larix,62.6666666667,123.053571429
6614,larix,60.6825396825,138.888888889
6615,larix,57.4920634921,133.081349206
6616,larix,53.3591269841,140.561507936
6617,larix,56.5198412698,114.63690476200001
6618,larix,60.87103174600001,116.121031746
6619,larix,52.726190476199996,121.101190476
6620,larix,57.4880952381,107.63690476200001
6621,larix,50.81150793649999,132.779761905
6622,larix,66.9583333333,107.680555556
6623,larix,61.3373015873,132.890873016
6624,larix,58.501984127,107.08531746
6625,larix,64.8571428571,108.579365079
6626,larix,52.1984126984,122.069444444
6627,larix,59.668650793699996,108.06547619
6628,larix,54.4444444445,111.130952381
6629,larix,68.7222222222,134.680555556
6630,larix,54.456349206400006,134.121031746
6631,larix,60.535714285699996,107.351190476
6632,larix,60.2321428571,116.023809524
6633,larix,58.285714285699996,132.101190476
6634,larix,65.1527777778,160.42063492100002
6635,larix,58.9742063492,111.400793651
6636,larix,66.1150793651,117.95238095200001
6637,larix,61.0257936508,112.009920635
6638,larix,62.3452380952,148.55952381
6639,larix,60.8849206349,113.458333333
6640,larix,67.4484126984,103.23214285700001
6641,larix,60.0972222222,110.76190476200001
6642,larix,62.9821428571,119.96031746
6643,larix,67.8869047619,117.095238095
6644,larix,49.138888888900006,138.94047619
6645,larix,67.5535714286,106.214285714
6646,larix,53.7599206349,114.783730159
6647,larix,67.2162698413,156.093253968
6648,larix,65.66269841270001,155.642857143
6649,larix,57.388888888900006,137.049603175
6650,larix,62.035714285699996,115.625
6651,larix,63.418650793699996,123.609126984
6652,larix,59.3095238095,135.926587302
6653,larix,66.4503968254,130.992063492
6654,larix,65.81547619050001,120.773809524
6655,larix,63.793650793699996,103.845238095
6656,larix,67.9841269841,160.36904761899999
6657,larix,66.8015873016,107.273809524
6658,larix,50.3829365079,142.462301587
6659,larix,54.7400793651,112.94246031700001
6660,larix,60.18849206350001,133.972222222
6661,larix,67.3392857143,108.244047619
6662,larix,61.0456349206,128.50595238100001
6663,larix,58.023809523800004,134.359126984
6664,larix,67.7936507937,109.279761905
6665,larix,64.0317460317,95.5218253968
6666,larix,58.535714285699996,138.49404761899999
6667,larix,67.8888888889,131.65079365100001
6668,larix,64.8690476191,124.380952381
6669,larix,57.956349206400006,136.28968254
6670,larix,63.501984127,124.98015873
6671,larix,59.1805555556,124.375
6672,larix,58.873015873,123.63690476200001
6673,larix,52.956349206400006,132.581349206
6674,larix,51.331349206400006,133.39484127
6675,larix,59.148809523800004,107.805555556
6676,larix,65.8849206349,119.049603175
6677,larix,62.626984127,101.35714285700001
6678,larix,60.5396825397,115.279761905
6679,larix,64.1111111111,130.972222222
6680,larix,67.371031746,116.023809524
6681,larix,55.660714285699996,130.49404761899999
6682,larix,61.8452380952,124.03769841299999
6683,larix,55.9265873016,116.634920635
6684,larix,63.62103174600001,121.589285714
6685,larix,59.861111111099994,118.843253968
6686,larix,59.021825396800004,141.625
6687,larix,67.1130952381,149.446428571
6688,larix,48.2103174603,121.37698412700001
6689,larix,59.4126984127,127.763888889
6690,larix,61.1349206349,118.811507936
6691,larix,58.87103174600001,127.54761904799999
6692,larix,62.43849206350001,118.966269841
6693,larix,64.5853174603,96.60714285709999
6694,larix,59.7222222222,115.573412698
6695,larix,60.2698412698,132.404761905
6696,larix,53.353174603199996,120.603174603
6697,larix,53.966269841300004,114.05753968299999
6698,larix,62.81150793649999,118.93253968299999
6699,larix,61.3174603175,143.09920634899999
6700,larix,55.6706349206,127.87301587299999
6701,larix,66.67261904760001,105.595238095
6702,larix,63.9206349206,156.174603175
6703,larix,54.9265873016,122.281746032
6704,larix,61.976190476199996,134.253968254
6705,larix,62.831349206400006,148.930555556
6706,larix,48.6130952381,122.371031746
6707,larix,50.4325396825,132.75
6708,larix,64.4583333333,152.523809524
6709,larix,63.248015873,104.98214285700001
6710,larix,58.9265873016,127.87698412700001
6711,larix,60.251984127,125.878968254
6712,larix,58.998015873,133.996031746
6713,larix,67.751984127,108.89484127
6714,larix,62.4722222222,133.029761905
6715,larix,54.5992063492,125.625
6716,larix,61.5456349206,128.527777778
6717,larix,65.626984127,112.29761904799999
6718,larix,64.18650793649999,123.81547619
6719,larix,61.6349206349,108.954365079
6720,larix,63.3075396825,125.734126984
6721,larix,51.1130952381,134.875
6722,larix,49.4027777778,111.25793650799999
6723,larix,68.4861111111,122.521825397
6724,larix,52.7182539683,118.75
6725,larix,63.3075396825,122.46031746
6726,larix,63.861111111099994,120.91468254
6727,larix,60.033730158699996,129.648809524
6728,larix,59.7619047619,141.12301587299999
6729,larix,62.0654761905,105.841269841
6730,larix,63.601190476199996,129.863095238
6731,larix,54.501984127,117.075396825
6732,larix,55.5456349206,125.595238095
6733,larix,61.918650793699996,119.061507936
6734,larix,60.3650793651,129.777777778
6735,larix,61.37103174600001,111.323412698
6736,larix,53.31349206350001,115.92261904799999
6737,larix,60.9583333333,135.93849206299998
6738,larix,60.5793650794,144.09920634899999
6739,larix,58.125,122.75198412700001
6740,larix,59.37103174600001,130.246031746
6741,larix,67.378968254,107.03769841299999
6742,larix,61.3075396825,134.21031746
6743,larix,62.8253968254,105.450396825
6744,larix,54.6805555556,110.71230158700001
6745,larix,61.5555555556,99.95634920629999
6746,larix,52.4424603175,118.75793650799999
6747,larix,60.168650793699996,120.069444444
6748,larix,52.8908730159,129.033730159
6749,larix,61.5476190476,119.61706349200001
6750,larix,52.853174603199996,126.130952381
6751,larix,54.3869047619,116.166666667
6752,larix,60.9523809524,119.436507936
6753,larix,63.2380952381,108.783730159
6754,larix,61.8670634921,127.553571429
6755,larix,56.0515873016,122.319444444
6756,larix,60.9543650794,109.031746032
6757,larix,64.5396825397,125.30753968299999
6758,larix,60.7956349206,126.78769841299999
6759,larix,62.406746031800004,113.063492063
6760,larix,63.8630952381,119.698412698
6761,larix,50.81150793649999,121.33531746
6762,larix,58.9821428571,131.121031746
6763,larix,54.035714285699996,115.63690476200001
6764,larix,53.5079365079,139.367063492
6765,larix,62.964285714300004,93.2599206349
6766,larix,61.3432539683,133.58333333299998
6767,larix,59.43650793649999,118.888888889
6768,larix,62.6706349206,136.265873016
6769,larix,68.8313492064,123.696428571
6770,larix,68.5436507937,114.490079365
6771,larix,59.0575396825,108.029761905
6772,larix,61.8015873016,109.47222222200001
6773,larix,62.146825396800004,116.525793651
6774,larix,61.9503968254,137.67063492100002
6775,larix,65.4880952381,109.003968254
6776,larix,62.3690476191,112.28968254
6777,larix,66.81944444439999,135.08531746
6778,larix,54.861111111099994,123.503968254
6779,larix,64.2341269841,111.240079365
6780,larix,51.7579365079,122.275793651
6781,larix,52.001984127,123.464285714
6782,larix,64.503968254,105.60714285700001
6783,larix,60.9503968254,109.630952381
6784,larix,61.4682539683,110.103174603
6785,larix,60.5119047619,111.200396825
6786,larix,53.071428571400006,121.29761904799999
6787,larix,49.978174603199996,133.952380952
6788,larix,51.013888888900006,112.571428571
6789,larix,53.3472222222,117.53968254
6790,larix,53.50595238100001,137.98015873
6791,larix,58.8273809524,129.418650794
6792,larix,61.486111111099994,117.63690476200001
6793,larix,55.158730158699996,122.73809523799999
6794,larix,64.128968254,96.74206349209999
6795,larix,60.410714285699996,134.388888889
6796,larix,61.8154761905,110.051587302
6797,larix,51.978174603199996,124.07738095200001
6798,larix,59.156746031800004,136.575396825
6799,larix,60.3630952381,128.12301587299999
6800,larix,51.1329365079,142.51984127
6801,larix,49.5833333333,140.35317460299999
6802,larix,52.751984127,133.365079365
6803,larix,60.4920634921,119.73809523799999
6804,larix,67.9285714286,113.698412698
6805,larix,51.9682539683,117.49206349200001
6806,larix,59.918650793699996,124.656746032
6807,larix,61.771825396800004,117.329365079
6808,larix,61.4444444444,118.236111111
6809,larix,58.4404761905,118.043650794
6810,larix,61.0952380952,106.468253968
6811,larix,62.2876984127,90.96626984129999
6812,larix,66.42063492060001,156.14484127
6813,larix,54.888888888900006,115.976190476
6814,larix,61.501984127,116.96230158700001
6815,larix,64.3174603175,107.319444444
6816,larix,61.1091269841,102.380952381
6817,larix,65.3611111111,153.740079365
6818,larix,54.6825396825,120.53968254
6819,larix,64.1646825397,96.0952380952
6820,larix,56.4206349206,130.918650794
6821,larix,65.5257936508,119.188492063
6822,larix,50.5654761905,111.66468254
6823,larix,67.4285714286,131.430555556
6824,larix,54.236111111099994,116.273809524
6825,larix,60.75,117.378968254
6826,larix,53.216269841300004,142.662698413
6827,larix,63.81349206350001,93.5158730159
6828,larix,61.4265873016,106.24206349200001
6829,larix,58.7777777778,139.156746032
6830,larix,66.0912698413,141.668650794
6831,larix,65.1091269841,118.02777777799999
6832,larix,63.2440476191,104.369047619
6833,larix,53.418650793699996,133.19047619
6834,larix,64.69047619050001,113.029761905
6835,larix,67.3015873016,111.785714286
6836,larix,61.861111111099994,116.56746031700001
6837,larix,63.0873015873,115.910714286
6838,larix,60.5496031746,123.77777777799999
6839,larix,66.2797619048,150.63095238100001
6840,larix,57.5079365079,124.85714285700001
6841,larix,61.678571428599994,96.2301587302
6842,larix,60.87103174600001,137.841269841
6843,larix,63.831349206400006,121.634920635
6844,larix,65.505952381,119.801587302
6845,larix,55.62103174600001,122.496031746
6846,larix,61.763888888900006,119.678571429
6847,larix,49.3273809524,137.636904762
6848,larix,68.3412698413,117.966269841
6849,larix,61.5158730159,114.14285714299999
6850,larix,54.2996031746,106.476190476
6851,larix,53.25595238100001,114.87301587299999
6852,larix,60.0416666667,148.625
6853,larix,66.5436507937,115.494047619
6854,larix,65.0992063492,106.14285714299999
6855,larix,64.5833333333,126.198412698
6856,larix,67.18650793649999,117.11309523799999
6857,larix,52.2182539683,119.125
6858,larix,62.06150793649999,133.74801587299999
6859,larix,68.3492063492,115.150793651
6860,larix,60.7083333333,130.192460317
6861,larix,61.589285714300004,119.630952381
6862,larix,66.8412698413,131.888888889
6863,larix,51.2698412698,114.27777777799999
6864,larix,71.31944444439999,99.2916666667
6865,larix,66.625,100.71031746
6866,larix,60.623015873,115.575396825
6867,larix,60.0456349206,131.34920634899999
6868,larix,62.7341269841,134.043650794
6869,larix,65.3412698413,97.9345238095
6870,larix,66.6825396825,113.771825397
6871,larix,65.8650793651,119.17261904799999
6872,larix,64.58730158729999,121.75793650799999
6873,larix,61.3432539683,124.541666667
6874,larix,66.7718253968,132.182539683
6875,larix,66.5198412698,117.593253968
6876,larix,63.1091269841,132.142857143
6877,larix,51.928571428599994,130.33333333299998
6878,larix,49.5,143.283730159
6879,larix,58.2123015873,132.107142857
6880,larix,66.9761904762,112.049603175
6881,larix,63.6448412698,111.16269841299999
6882,larix,60.2777777778,139.767857143
6883,larix,67.2698412698,102.454365079
6884,larix,61.9345238095,109.041666667
6885,larix,65.44047619050001,160.865079365
6886,larix,60.43849206350001,138.134920635
6887,larix,67.3650793651,108.60714285700001
6888,larix,56.6825396825,121.924603175
6889,larix,68.0396825397,123.884920635
6890,larix,59.12896825399999,152.071428571
6891,larix,55.5793650794,118.694444444
6892,larix,54.793650793699996,118.083333333
6893,larix,65.6170634921,116.66269841299999
6894,larix,64.878968254,154.18452381
6895,larix,65.05952380949999,151.698412698
6896,larix,60.4166666667,110.91269841299999
6897,larix,65.6547619048,153.15079365100001
6898,larix,60.964285714300004,150.910714286
6899,larix,57.625,128.902777778
6900,larix,54.74603174600001,106.331349206
6901,larix,56.93650793649999,132.696428571
6902,larix,53.1984126984,111.84722222200001
6903,larix,51.5873015873,139.097222222
6904,larix,60.7797619048,129.90079365100001
6905,larix,63.021825396800004,93.1309523809
6906,larix,68.2658730159,104.30753968299999
6907,larix,62.428571428599994,117.148809524
6908,larix,61.4722222222,127.37301587299999
6909,larix,59.8690476191,135.47817460299999
6910,larix,60.160714285699996,132.859126984
6911,larix,52.8075396825,118.831349206
6912,larix,60.13095238100001,109.023809524
6913,larix,60.1904761905,142.801587302
6914,larix,53.9126984127,128.761904762
6915,larix,58.6626984127,128.337301587
6916,larix,62.0119047619,120.150793651
6917,larix,53.773809523800004,117.156746032
6918,larix,65.8472222222,142.198412698
6919,larix,66.4067460317,115.549603175
6920,larix,49.25396825399999,139.11904761899999
6921,larix,61.4543650794,117.843253968
