,latitude,longitude,species,source
8725,67.3968253968,109.634920635,larix,
8726,55.8095238095,107.861111111,larix,
8727,58.9305555556,132.226190476,larix,
8728,58.5952380952,135.763888889,larix,
8729,66.44047619050001,118.14484127,larix,
8730,58.56349206350001,138.466269841,larix,
8731,58.531746031800004,118.714285714,larix,
8732,57.771825396800004,130.72420634899999,larix,
8733,62.7400793651,114.214285714,larix,
8734,55.601190476199996,127.753968254,larix,
8735,67.6408730159,107.25198412700001,larix,
8736,59.089285714300004,129.990079365,larix,
8737,64.3234126984,107.34722222200001,larix,
8738,66.5238095238,116.369047619,larix,
8739,58.99603174600001,139.45833333299998,larix,
8740,71.0099206349,96.5575396825,larix,
8741,63.8591269841,120.148809524,larix,
8742,62.9166666667,136.696428571,larix,
8743,65.9742063492,149.069444444,larix,
8744,52.998015873,138.547619048,larix,
8745,63.498015873,98.57142857139999,larix,
8746,66.503968254,131.956349206,larix,
8747,60.9523809524,141.051587302,larix,
8748,66.5337301587,160.04563492100002,larix,
8749,62.9742063492,104.456349206,larix,
8750,65.68650793649999,153.44047619,larix,
8751,58.6527777778,109.003968254,larix,
8752,66.5416666667,118.200396825,larix,
8753,51.4702380952,119.16269841299999,larix,
8754,60.4325396825,107.676587302,larix,
8755,50.021825396800004,132.464285714,larix,
8756,55.4623015873,116.375,larix,
8757,65.4464285714,121.15277777799999,larix,
8758,66.6051587302,117.708333333,larix,
8759,63.3253968254,105.646825397,larix,
8760,60.7003968254,103.964285714,larix,
8761,62.5952380952,124.86706349200001,larix,
8762,62.216269841300004,115.378968254,larix,
8763,58.7599206349,124.369047619,larix,
8764,59.9305555556,119.48015873,larix,
8765,55.6666666667,112.045634921,larix,
8766,58.781746031800004,128.303571429,larix,
8767,58.1091269841,106.305555556,larix,
8768,61.1507936508,121.279761905,larix,
8769,64.1051587302,109.178571429,larix,
8770,62.678571428599994,105.555555556,larix,
8771,65.8075396825,119.859126984,larix,
8772,64.3591269841,114.531746032,larix,
8773,62.281746031800004,115.884920635,larix,
8774,67.0992063492,102.611111111,larix,
8775,62.68849206350001,124.295634921,larix,
8776,63.9722222222,90.9861111111,larix,
8777,62.8869047619,121.994047619,larix,
8778,66.6071428571,120.490079365,larix,
8779,63.3928571429,108.944444444,larix,
8780,62.466269841300004,119.898809524,larix,
8781,62.851190476199996,93.5257936508,larix,
8782,54.3492063492,111.740079365,larix,
8783,66.56944444439999,119.51984127,larix,
8784,52.0099206349,129.384920635,larix,
8785,65.0972222222,155.807539683,larix,
8786,49.353174603199996,131.503968254,larix,
8787,47.8174603175,138.761904762,larix,
8788,62.263888888900006,123.581349206,larix,
8789,56.0952380952,127.740079365,larix,
8790,61.2797619048,121.041666667,larix,
8791,65.621031746,90.36706349209999,larix,
8792,59.4345238095,140.323412698,larix,
8793,60.1547619048,124.974206349,larix,
8794,58.75396825399999,134.533730159,larix,
8795,58.6130952381,105.765873016,larix,
8796,65.67063492060001,133.09920634899999,larix,
8797,66.3611111111,125.28968254,larix,
8798,50.3650793651,143.63095238100001,larix,
8799,62.24603174600001,133.761904762,larix,
8800,63.8373015873,124.505952381,larix,
8801,56.148809523800004,120.48214285700001,larix,
8802,58.7579365079,132.652777778,larix,
8803,58.9742063492,135.299603175,larix,
8804,68.6567460317,123.220238095,larix,
8805,55.986111111099994,110.956349206,larix,
8806,60.5595238095,120.128968254,larix,
8807,61.3849206349,129.884920635,larix,
8808,66.9781746032,117.84722222200001,larix,
8809,65.0099206349,101.60515873,larix,
8810,60.7003968254,132.682539683,larix,
8811,57.839285714300004,135.279761905,larix,
8812,60.2043650794,125.51984127,larix,
8813,65.7996031746,92.58134920629999,larix,
8814,62.7678571429,132.02579365100001,larix,
8815,60.4265873016,122.60515873,larix,
8816,63.6924603175,95.503968254,larix,
8817,55.4920634921,134.5,larix,
8818,65.1170634921,155.625,larix,
8819,56.5416666667,120.50793650799999,larix,
8820,67.1765873016,120.773809524,larix,
8821,60.273809523800004,128.648809524,larix,
8822,64.4285714286,113.111111111,larix,
8823,60.9940476191,102.658730159,larix,
8824,60.3829365079,100.17261904799999,larix,
8825,56.6448412698,110.033730159,larix,
8826,52.8234126984,118.72222222200001,larix,
8827,62.4583333333,114.063492063,larix,
8828,63.06150793649999,124.775793651,larix,
8829,63.0476190476,131.656746032,larix,
8830,60.5396825397,117.61706349200001,larix,
8831,54.0932539683,132.906746032,larix,
8832,65.4503968254,113.833333333,larix,
8833,65.6785714286,155.426587302,larix,
8834,68.2063492064,119.05753968299999,larix,
8835,62.2043650794,105.871031746,larix,
8836,60.2996031746,113.88293650799999,larix,
8837,62.8948412698,110.68452381,larix,
8838,66.7738095238,100.438492063,larix,
8839,54.37896825399999,133.924603175,larix,
8840,60.0496031746,118.69246031700001,larix,
8841,61.4146825397,98.1924603175,larix,
8842,63.3492063492,133.375,larix,
8843,62.3273809524,106.06547619,larix,
8844,56.9583333333,114.83730158700001,larix,
8845,63.376984127,108.035714286,larix,
8846,54.0773809524,134.08531746,larix,
8847,61.5654761905,107.888888889,larix,
8848,60.3055555556,98.6805555556,larix,
8849,64.3492063492,121.753968254,larix,
8850,46.9484126984,137.509920635,larix,
8851,55.9027777778,131.763888889,larix,
8852,67.20238095239999,116.535714286,larix,
8853,52.12103174600001,138.162698413,larix,
8854,66.8313492064,107.595238095,larix,
8855,61.3373015873,132.87301587299999,larix,
8856,66.4047619048,115.444444444,larix,
8857,64.3988095238,114.329365079,larix,
8858,57.2757936508,126.45238095200001,larix,
8859,60.331349206400006,135.553571429,larix,
8860,66.42063492060001,91.19642857139999,larix,
8861,51.5476190476,121.418650794,larix,
8862,62.216269841300004,103.34722222200001,larix,
8863,58.603174603199996,135.91468254,larix,
8864,66.28769841270001,110.583333333,larix,
8865,59.7301587302,115.95238095200001,larix,
8866,48.0654761905,119.970238095,larix,
8867,63.966269841300004,109.154761905,larix,
8868,52.5456349206,115.99801587299999,larix,
8869,59.591269841300004,137.261904762,larix,
8870,67.31547619050001,136.787698413,larix,
8871,63.2896825397,154.178571429,larix,
8872,57.1765873016,136.49404761899999,larix,
8873,66.1746031746,142.636904762,larix,
8874,47.601190476199996,137.777777778,larix,
8875,49.6408730159,130.492063492,larix,
8876,51.8908730159,116.716269841,larix,
8877,63.3551587302,102.84722222200001,larix,
8878,63.5416666667,125.48015873,larix,
8879,65.9722222222,113.43253968299999,larix,
8880,59.5158730159,113.170634921,larix,
8881,54.4166666667,126.591269841,larix,
8882,66.3611111111,116.509920635,larix,
8883,57.4404761905,127.869047619,larix,
8884,59.783730158699996,131.23015873,larix,
8885,61.3591269841,120.041666667,larix,
8886,65.4722222222,97.496031746,larix,
8887,67.0734126984,129.75595238100001,larix,
8888,66.4563492064,133.027777778,larix,
8889,63.839285714300004,151.553571429,larix,
8890,50.5079365079,122.545634921,larix,
8891,62.9166666667,106.313492063,larix,
8892,61.4583333333,136.777777778,larix,
8893,64.9563492064,150.625,larix,
8894,64.1607142857,108.14285714299999,larix,
8895,64.93452380949999,110.186507937,larix,
8896,59.7301587302,117.345238095,larix,
8897,64.5813492064,108.984126984,larix,
8898,52.0932539683,132.628968254,larix,
8899,58.4246031746,120.65277777799999,larix,
8900,66.5337301587,156.007936508,larix,
8901,55.783730158699996,113.19246031700001,larix,
8902,61.2202380952,134.081349206,larix,
8903,68.128968254,104.58730158700001,larix,
8904,65.2857142857,117.81746031700001,larix,
8905,67.1329365079,149.611111111,larix,
8906,66.67261904760001,116.06547619,larix,
8907,64.4424603175,142.863095238,larix,
8908,59.763888888900006,108.77777777799999,larix,
8909,51.6091269841,130.87301587299999,larix,
8910,54.13095238100001,133.33333333299998,larix,
8911,57.4126984127,137.009920635,larix,
8912,60.9404761905,126.311507936,larix,
8913,58.2976190476,132.202380952,larix,
8914,55.956349206400006,122.670634921,larix,
8915,53.658730158699996,130.890873016,larix,
8916,65.9087301587,92.8452380952,larix,
8917,51.7341269841,123.720238095,larix,
8918,59.728174603199996,125.714285714,larix,
8919,67.1984126984,107.31547619,larix,
8920,54.0515873016,114.206349206,larix,
8921,60.998015873,131.83333333299998,larix,
8922,59.4027777778,117.94047619,larix,
8923,63.2876984127,109.52777777799999,larix,
8924,66.8333333333,107.025793651,larix,
8925,55.37103174600001,130.5,larix,
8926,61.2420634921,120.64484127,larix,
8927,57.0079365079,121.021825397,larix,
8928,67.3690476191,105.771825397,larix,
8929,51.625,124.81547619,larix,
8930,62.785714285699996,114.049603175,larix,
8931,55.6924603175,114.424603175,larix,
8932,64.251984127,98.5238095238,larix,
8933,62.771825396800004,116.94246031700001,larix,
8934,52.9246031746,112.11706349200001,larix,
8935,63.591269841300004,119.60714285700001,larix,
8936,50.341269841300004,130.533730159,larix,
8937,51.06349206350001,122.398809524,larix,
8938,62.5,97.878968254,larix,
8939,60.0277777778,111.28769841299999,larix,
8940,64.3511904762,108.015873016,larix,
8941,57.581349206400006,118.464285714,larix,
8942,49.831349206400006,134.406746032,larix,
8943,61.6746031746,125.313492063,larix,
8944,64.5912698413,99.5456349206,larix,
8945,67.6547619048,104.053571429,larix,
8946,62.035714285699996,119.781746032,larix,
8947,64.628968254,108.236111111,larix,
8948,60.763888888900006,120.543650794,larix,
8949,63.6706349206,142.803571429,larix,
8950,64.2757936508,90.24206349209999,larix,
8951,65.7698412698,130.442460317,larix,
8952,62.4940476191,125.31547619,larix,
8953,65.7103174603,115.200396825,larix,
8954,57.2003968254,133.67063492100002,larix,
8955,62.6805555556,122.92261904799999,larix,
8956,52.373015873,114.28968254,larix,
8957,59.8670634921,122.218253968,larix,
8958,53.0555555556,141.043650794,larix,
8959,55.3670634921,130.180555556,larix,
8960,65.6329365079,115.234126984,larix,
8961,67.0753968254,155.904761905,larix,
8962,67.0277777778,134.08333333299998,larix,
8963,57.5793650794,105.52777777799999,larix,
8964,53.478174603199996,110.25198412700001,larix,
8965,66.2936507937,101.944444444,larix,
8966,60.123015873,148.472222222,larix,
8967,53.6904761905,132.617063492,larix,
8968,62.6051587302,107.716269841,larix,
8969,60.1944444444,128.992063492,larix,
8970,62.7757936508,127.98015873,larix,
8971,67.19047619050001,112.765873016,larix,
8972,55.158730158699996,159.174603175,larix,
8973,53.678571428599994,116.45238095200001,larix,
8974,65.1349206349,119.513888889,larix,
8975,61.7321428571,112.63690476200001,larix,
8976,58.7698412698,115.755952381,larix,
8977,66.2638888889,110.660714286,larix,
8978,59.4325396825,119.281746032,larix,
8979,50.7321428571,123.30952381,larix,
8980,58.8650793651,106.77777777799999,larix,
8981,55.7083333333,128.509920635,larix,
8982,55.1527777778,124.005952381,larix,
8983,67.81150793649999,136.02182539700001,larix,
8984,63.9801587302,115.319444444,larix,
8985,62.4880952381,100.50198412700001,larix,
8986,56.1369047619,122.974206349,larix,
8987,59.4404761905,119.33730158700001,larix,
8988,63.3333333333,111.428571429,larix,
8989,53.6666666667,122.031746032,larix,
8990,65.2440476191,114.581349206,larix,
8991,60.2043650794,139.73015873,larix,
8992,57.5515873016,115.88690476200001,larix,
8993,51.0396825397,137.113095238,larix,
8994,58.1507936508,123.30753968299999,larix,
8995,55.43849206350001,120.03968254,larix,
8996,60.9623015873,120.759920635,larix,
8997,62.353174603199996,124.583333333,larix,
8998,67.371031746,107.31746031700001,larix,
8999,65.2142857143,110.513888889,larix,
9000,53.6170634921,125.666666667,larix,
9001,65.6011904762,127.408730159,larix,
9002,66.68650793649999,103.513888889,larix,
9003,52.035714285699996,125.410714286,larix,
9004,63.4206349206,118.341269841,larix,
9005,56.4722222222,115.071428571,larix,
9006,62.9404761905,135.25,larix,
9007,58.285714285699996,131.615079365,larix,
9008,51.5674603175,116.204365079,larix,
9009,55.406746031800004,107.041666667,larix,
9010,59.660714285699996,122.13690476200001,larix,
9011,55.62103174600001,132.077380952,larix,
9012,65.5277777778,121.65277777799999,larix,
9013,66.2440476191,117.23809523799999,larix,
9014,61.428571428599994,124.884920635,larix,
9015,66.21230158729999,107.78968254,larix,
9016,59.7103174603,141.83333333299998,larix,
9017,51.736111111099994,131.11904761899999,larix,
9018,55.146825396800004,131.33333333299998,larix,
9019,67.7261904762,119.759920635,larix,
9020,68.6765873016,123.160714286,larix,
9021,62.6170634921,133.597222222,larix,
9022,59.3869047619,107.94246031700001,larix,
9023,60.783730158699996,121.305555556,larix,
9024,68.70436507939999,115.936507936,larix,
9025,54.0456349206,133.25198412700001,larix,
9026,50.9583333333,134.613095238,larix,
9027,51.6091269841,110.38293650799999,larix,
9028,60.696428571400006,119.494047619,larix,
9029,51.7103174603,126.204365079,larix,
9030,58.3452380952,124.531746032,larix,
9031,66.3253968254,120.728174603,larix,
9032,52.24603174600001,111.00198412700001,larix,
9033,64.2063492064,102.62301587299999,larix,
9034,51.9166666667,137.33531746,larix,
9035,58.3015873016,108.678571429,larix,
9036,64.43849206350001,99.8630952381,larix,
9037,66.67261904760001,103.81746031700001,larix,
9038,55.4801587302,130.25,larix,
9039,54.6944444445,137.79563492100002,larix,
9040,60.160714285699996,103.861111111,larix,
9041,66.7599206349,151.509920635,larix,
9042,65.3472222222,120.446428571,larix,
9043,55.99603174600001,120.23015873,larix,
9044,56.353174603199996,129.70436507899998,larix,
9045,67.003968254,135.875,larix,
9046,66.9642857143,90.3015873016,larix,
9047,67.9861111111,135.67063492100002,larix,
9048,65.2202380952,114.884920635,larix,
9049,60.3293650794,129.549603175,larix,
9050,59.6071428571,130.593253968,larix,
9051,53.2242063492,129.569444444,larix,
9052,66.6071428571,116.43452381,larix,
9053,53.3234126984,116.535714286,larix,
9054,57.6071428571,132.047619048,larix,
9055,68.0396825397,116.25,larix,
9056,61.0753968254,121.450396825,larix,
9057,67.1349206349,136.12301587299999,larix,
9058,61.3472222222,134.442460317,larix,
9059,65.9880952381,123.67261904799999,larix,
9060,65.873015873,118.861111111,larix,
9061,65.0515873016,135.25198412700001,larix,
9062,57.5158730159,124.648809524,larix,
9063,68.69047619050001,125.80952381,larix,
9064,59.7103174603,104.51984127,larix,
9065,51.6765873016,125.95238095200001,larix,
9066,62.5873015873,105.03968254,larix,
9067,55.68650793649999,114.98015873,larix,
9068,64.3353174603,99.3353174603,larix,
9069,66.80952380949999,154.890873016,larix,
9070,53.4821428571,122.853174603,larix,
9071,60.1428571429,114.843253968,larix,
9072,60.498015873,104.42261904799999,larix,
9073,62.398809523800004,106.45238095200001,larix,
9074,61.7440476191,134.79166666700002,larix,
9075,58.9841269841,136.357142857,larix,
9076,65.2063492064,115.380952381,larix,
9077,48.408730158699996,138.04166666700002,larix,
9078,61.5198412698,110.246031746,larix,
9079,62.8095238095,136.392857143,larix,
9080,65.6369047619,159.571428571,larix,
9081,52.728174603199996,115.194444444,larix,
9082,52.8492063492,110.37698412700001,larix,
9083,67.3432539683,108.851190476,larix,
9084,56.321428571400006,130.831349206,larix,
9085,67.43849206350001,110.91269841299999,larix,
9086,63.06150793649999,113.156746032,larix,
9087,52.071428571400006,112.273809524,larix,
9088,69.7658730159,119.003968254,larix,
9089,58.1428571429,121.351190476,larix,
9090,63.3432539683,100.98809523799999,larix,
9091,67.7162698413,106.676587302,larix,
9092,57.8075396825,127.25793650799999,larix,
9093,67.2420634921,108.456349206,larix,
9094,59.8253968254,111.853174603,larix,
9095,51.7341269841,119.621031746,larix,
9096,49.9920634921,134.384920635,larix,
9097,55.7956349206,130.331349206,larix,
9098,65.373015873,151.75,larix,
9099,53.4841269841,112.109126984,larix,
9100,66.8392857143,148.886904762,larix,
9101,60.9722222222,106.62698412700001,larix,
9102,63.4047619048,152.892857143,larix,
9103,67.81944444439999,131.686507936,larix,
9104,67.4424603175,117.081349206,larix,
9105,65.21230158729999,124.85714285700001,larix,
9106,59.8253968254,107.771825397,larix,
9107,58.87896825399999,117.676587302,larix,
9108,62.5515873016,130.009920635,larix,
9109,60.9920634921,100.458333333,larix,
9110,64.8888888889,154.301587302,larix,
9111,63.646825396800004,129.867063492,larix,
9112,59.6408730159,126.708333333,larix,
9113,57.9623015873,125.436507936,larix,
9114,62.9920634921,93.1150793651,larix,
9115,67.6190476191,117.801587302,larix,
9116,57.2420634921,129.93452381,larix,
9117,62.75,101.115079365,larix,
9118,67.8452380952,128.081349206,larix,
