species;latitude;longitude
larix;52.0813492064;124.932539683
larix;60.8869047619;124.819444444
larix;54.1369047619;142.650793651
larix;61.128968254;132.158730159
larix;63.6448412698;118.908730159
larix;65.4662698413;118.404761905
larix;57.2182539683;112.942460317
larix;57.0416666667;118.865079365
larix;51.9246031746;122.696428571
larix;60.8551587302;141.408730159
larix;54.746031746;122.56547619
larix;64.4107142857;101.33531746
larix;58.7678571429;106.373015873
larix;59.2023809524;121.152777778
larix;61.5714285714;110.257936508
larix;52.3531746032;112.16468254
larix;61.371031746;96.8571428571
larix;64.6527777778;107.091269841
larix;61.4246031746;121.847222222
larix;52.5515873016;135.279761905
larix;58.4206349206;131.619047619
larix;60.8214285714;117.728174603
larix;57.7202380952;112.420634921
larix;67.5079365079;147.158730159
larix;61.753968254;129.922619048
larix;61.4424603175;138.523809524
larix;64.25;134.329365079
larix;56.3472222222;124.670634921
larix;67.6726190476;112.857142857
larix;65.4940476191;119.21031746
larix;55.2281746032;133.714285714
larix;63.0595238095;152.384920635
larix;56.5932539683;106.873015873
larix;67.2817460317;135.172619048
larix;59.625;130.349206349
larix;63.7261904762;142.182539683
larix;62.0793650794;108.275793651
larix;60.4642857143;131.351190476
larix;63.0416666667;105.307539683
larix;52.1884920635;123.511904762
larix;59.4384920635;122.886904762
larix;67.0952380952;108.525793651
larix;59.2440476191;128.595238095
larix;54.8412698413;114.597222222
larix;59.0317460318;130.998015873
larix;52.7083333333;138.416666667
larix;49.6765873016;132.553571429
larix;54.4484126984;107.134920635
larix;60.6805555556;120.85515873
larix;49.0535714286;138.777777778
larix;63.9047619048;127.174603175
larix;66.8690476191;131.617063492
larix;65.7956349206;153.081349206
larix;60.2380952381;137.676587302
larix;61.9186507937;98.248015873
larix;66.2202380952;111.871031746
larix;63.7718253968;128.68452381
larix;62.1448412698;91.0158730159
larix;64.5178571429;89.4186507936
larix;65.2817460317;120.402777778
larix;64.9146825397;154.567460317
larix;62.9722222222;102.69047619
larix;63.4484126984;91.7242063492
larix;56.6765873016;123.021825397
larix;67.9444444444;101.561507937
larix;61.4523809524;108.884920635
larix;66.0158730159;119.932539683
larix;58.255952381;117.825396825
larix;50.0773809524;112.283730159
larix;57.7996031746;114.220238095
larix;67.4722222222;87.1626984127
larix;65.6369047619;90.2222222222
larix;65.2261904762;114.708333333
larix;63.8968253968;96.4226190476
larix;69.8353174603;119.343253968
larix;68.3154761905;120.513888889
larix;49.3472222222;110.795634921
larix;63.5416666667;100.575396825
larix;61.3194444444;104.017857143
larix;51.6408730159;143.176587302
larix;63.4404761905;126.841269841
larix;64.5615079365;112.811507937
larix;61.2996031746;131.984126984
larix;66.9325396825;104.571428571
larix;61.6805555556;119.763888889
larix;62.2043650794;124.043650794
larix;66.8214285714;89.3928571429
larix;60.8650793651;116.361111111
larix;52.9126984127;119.170634921
larix;59.2837301587;131.813492063
larix;62.003968254;104.418650794
larix;62.753968254;126.686507936
larix;59.0238095238;129.329365079
larix;54.7103174603;107.009920635
larix;51.3313492064;111.744047619
larix;64.1170634921;120.527777778
larix;51.253968254;122.823412698
larix;57.1686507937;138.972222222
larix;66.2777777778;151.375
larix;64.9107142857;94.9880952381
larix;57.9365079365;133.777777778
larix;64.2797619048;126.31547619
larix;65.4841269841;105.861111111
larix;59.9841269841;124.021825397
larix;63.5555555556;103.468253968
larix;60.2777777778;133.702380952
larix;59.7301587302;127.261904762
larix;65.8313492064;132.81547619
larix;63.5218253968;115.505952381
larix;67.7579365079;119.871031746
larix;54.2738095238;132.706349206
larix;67.6111111111;106.424603175
larix;59.2996031746;105.563492063
larix;67.2440476191;119.950396825
larix;60.7658730159;114.359126984
larix;57.7123015873;116.386904762
larix;67.8412698413;132.188492063
larix;61.0079365079;117.238095238
larix;64.2738095238;108.755952381
larix;61.2936507937;106.267857143
larix;54.6706349206;117.547619048
larix;60.8373015873;122.93452381
larix;61.9642857143;113.672619048
larix;63.8869047619;141.119047619
larix;60.5277777778;107.325396825
larix;64.7976190476;114.867063492
larix;62.4424603175;142.279761905
larix;62.7579365079;95.7857142857
larix;67.1686507937;130.966269841
larix;56.6765873016;111.134920635
larix;62.7321428571;115.198412698
larix;63.9186507937;146.472222222
larix;56.9365079365;123.281746032
larix;59.7579365079;135.71031746
larix;60.1686507937;122.628968254
larix;62.7837301587;128.218253968
larix;51.9861111111;122.628968254
larix;61.1924603175;104.545634921
larix;52.001984127;137.378968254
larix;66.9940476191;136.017857143
larix;60.2738095238;126.801587302
larix;46.0317460318;137.109126984
larix;54.3908730159;125.492063492
larix;64.7817460317;150.087301587
larix;49.4464285714;132.96031746
larix;65.1746031746;119.349206349
larix;64.121031746;111.906746032
larix;62.248015873;131.962301587
larix;63.1765873016;117.267857143
larix;67.2321428571;91.246031746
larix;51.3670634921;134.950396825
larix;59.498015873;147.746031746
larix;61.7698412698;138.099206349
larix;62.0793650794;105.228174603
larix;61.5972222222;121.319444444
larix;65.3412698413;151.66468254
larix;62.6011904762;99.744047619
larix;48.4265873016;121.051587302
larix;64.3551587302;106.349206349
larix;55.3015873016;116.319444444
larix;63.9900793651;117.482142857
larix;61.2440476191;131.875
larix;64.7123015873;143.267857143
larix;65.0476190476;104.182539683
larix;58.6468253968;138.777777778
larix;66.5337301587;116.069444444
larix;68.130952381;107.753968254
larix;67.3214285714;121.323412698
larix;64.3829365079;101.674603175
larix;52.9285714286;136.904761905
larix;61.4007936508;121.660714286
larix;66.5357142857;119.904761905
larix;52.7123015873;125.845238095
larix;64.2242063492;119.563492063
larix;49.0099206349;138.761904762
larix;60.9761904762;111.666666667
larix;61.1964285714;112.545634921
larix;69.0376984127;115.833333333
larix;59.5198412698;124.386904762
larix;49.3472222222;138.494047619
larix;52.5079365079;118.015873016
larix;65.4662698413;116.418650794
larix;63.0238095238;123.658730159
larix;63.5;125.517857143
larix;65.6964285714;112.063492063
larix;49.4603174603;139.426587302
larix;67.2043650794;161.68452381
larix;56.3392857143;114.682539683
larix;50.3392857143;112.430555556
larix;67.9682539683;107.21031746
larix;57.3888888889;128.10515873
larix;59.2003968254;121.51984127
larix;57.2242063492;135.918650794
larix;67.6150793651;86.9920634921
larix;66.4662698413;123.44047619
larix;54.5833333333;135.64484127
larix;63.4146825397;113.313492063
larix;48.7837301587;122.146825397
larix;51.8333333333;133.541666667
larix;60.0376984127;126.930555556
larix;51.9246031746;132.353174603
larix;66.5892857143;156.317460317
larix;62.1646825397;102.33531746
larix;53.4821428571;131.125
larix;59.6984126984;113.545634921
larix;58.7261904762;115.817460317
larix;57.2142857143;124.579365079
larix;63.880952381;107.982142857
larix;46.996031746;136.509920635
larix;62.2440476191;125.293650794
larix;54.3829365079;128.60515873
larix;63.3670634921;127.890873016
larix;61.8908730159;122.180555556
larix;60.6825396825;115.753968254
larix;68.748015873;116.46031746
larix;56.1646825397;137.206349206
larix;50.0476190476;111.646825397
larix;58.5813492064;126.98015873
larix;67.246031746;107.071428571
larix;60.5714285714;130.706349206
larix;69.3928571429;124.81547619
larix;62.6865079365;98.9027777778
larix;65.6051587302;116.113095238
larix;54.3908730159;126.755952381
larix;62.2400793651;136.704365079
larix;66.8432539683;129.115079365
larix;60.4523809524;103.172619048
larix;65.505952381;153.593253968
larix;67.3174603175;112.908730159
larix;62.2876984127;98.8353174603
larix;62.3214285714;126.908730159
larix;63.5793650794;125.603174603
larix;63.2341269841;99.2063492063
larix;62.5496031746;105.954365079
larix;66.8571428571;152.878968254
larix;59.6408730159;141.285714286
larix;58.4325396825;133.628968254
larix;59.8115079365;116.902777778
larix;52.1071428571;121.873015873
larix;54.7857142857;108.795634921
larix;49.8174603175;130.932539683
larix;62.128968254;100.811507937
larix;58.3630952381;110.609126984
larix;57.7281746032;115.28968254
larix;59.0178571429;131.841269841
larix;58.6051587302;106.732142857
larix;51.8253968254;116.180555556
larix;59.5476190476;144.390873016
larix;59.2023809524;113.642857143
larix;60.7242063492;145.267857143
larix;59.9841269841;128.51984127
larix;59.1091269841;106.236111111
larix;68.1984126984;94.4146825397
larix;59.5833333333;142.875
larix;53.7043650794;122.575396825
larix;52.7083333333;121.924603175
larix;62.9206349206;91.3392857143
larix;54.4007936508;115.142857143
larix;63.7638888889;107.001984127
larix;63.2003968254;141.76984127
larix;62.3492063492;115.430555556
larix;50.5;131.351190476
larix;60.5476190476;103.375
larix;65.8551587302;90.6984126984
larix;68.3492063492;135.240079365
larix;53.5;129.244047619
larix;55.7718253968;118.023809524
larix;61.4345238095;110.884920635
larix;66.7738095238;109.025793651
larix;53.3948412698;123.557539683
larix;62.4404761905;123.501984127
larix;61.3115079365;109.898809524
larix;47.748015873;137.299603175
larix;63.1170634921;115.101190476
larix;61.9742063492;119.087301587
larix;62.7738095238;120.097222222
larix;52.1845238095;114.632936508
larix;64.7857142857;93.0238095238
larix;64.8869047619;105.19047619
larix;67.5515873016;115.688492063
larix;52.8988095238;136.202380952
larix;60.3234126984;100.430555556
larix;58.2837301587;129.886904762
larix;60.5912698413;121.994047619
larix;67.8214285714;93.9027777778
larix;50.0793650794;135.371031746
larix;59.0753968254;122.938492063
larix;67.3968253968;109.634920635
larix;55.8095238095;107.861111111
larix;58.9305555556;132.226190476
larix;58.5952380952;135.763888889
larix;66.4404761905;118.14484127
larix;58.5634920635;138.466269841
larix;58.5317460318;118.714285714
larix;57.7718253968;130.724206349
larix;62.7400793651;114.214285714
larix;55.6011904762;127.753968254
larix;67.6408730159;107.251984127
larix;59.0892857143;129.990079365
larix;64.3234126984;107.347222222
larix;66.5238095238;116.369047619
larix;58.996031746;139.458333333
larix;71.0099206349;96.5575396825
larix;63.8591269841;120.148809524
larix;62.9166666667;136.696428571
larix;65.9742063492;149.069444444
larix;52.998015873;138.547619048
larix;63.4087301587;88.8531746032
larix;63.498015873;98.5714285714
larix;66.503968254;131.956349206
larix;60.9523809524;141.051587302
larix;66.5337301587;160.045634921
larix;62.9742063492;104.456349206
larix;65.6865079365;153.44047619
larix;58.6527777778;109.003968254
larix;66.5416666667;118.200396825
larix;51.4702380952;119.162698413
larix;60.4325396825;107.676587302
larix;50.0218253968;132.464285714
larix;55.4623015873;116.375
larix;65.4464285714;121.152777778
larix;66.6051587302;117.708333333
larix;63.3253968254;105.646825397
larix;60.7003968254;103.964285714
larix;62.5952380952;124.867063492
larix;62.2162698413;115.378968254
larix;58.7599206349;124.369047619
larix;59.9305555556;119.48015873
larix;55.6666666667;112.045634921
larix;58.7817460318;128.303571429
larix;58.1091269841;106.305555556
larix;61.1507936508;121.279761905
larix;64.1051587302;109.178571429
larix;62.6785714286;105.555555556
larix;65.8075396825;119.859126984
larix;64.3591269841;114.531746032
larix;62.2817460318;115.884920635
larix;67.0992063492;102.611111111
larix;62.6884920635;124.295634921
larix;63.9722222222;90.9861111111
larix;62.8869047619;121.994047619
larix;66.6071428571;120.490079365
larix;63.3928571429;108.944444444
larix;62.4662698413;119.898809524
larix;62.8511904762;93.5257936508
larix;54.3492063492;111.740079365
larix;66.5694444444;119.51984127
larix;52.0099206349;129.384920635
larix;65.0972222222;155.807539683
larix;49.3531746032;131.503968254
larix;47.8174603175;138.761904762
larix;62.2638888889;123.581349206
larix;56.0952380952;127.740079365
larix;61.2797619048;121.041666667
larix;65.621031746;90.3670634921
larix;59.4345238095;140.323412698
larix;60.1547619048;124.974206349
larix;58.753968254;134.533730159
larix;58.6130952381;105.765873016
larix;65.6706349206;133.099206349
larix;66.3611111111;125.28968254
larix;50.3650793651;143.630952381
larix;62.246031746;133.761904762
larix;63.8373015873;124.505952381
larix;56.1488095238;120.482142857
larix;58.7579365079;132.652777778
larix;58.9742063492;135.299603175
larix;68.6567460317;123.220238095
larix;55.9861111111;110.956349206
larix;60.5595238095;120.128968254
larix;61.3849206349;129.884920635
larix;66.9781746032;117.847222222
larix;65.0099206349;101.60515873
larix;60.7003968254;132.682539683
larix;57.8392857143;135.279761905
larix;60.2043650794;125.51984127
larix;65.7996031746;92.5813492063
larix;62.7678571429;132.025793651
larix;60.4265873016;122.60515873
larix;63.6924603175;95.503968254
larix;68.0753968254;86.5813492063
larix;55.4920634921;134.5
larix;65.1170634921;155.625
larix;56.5416666667;120.507936508
larix;67.1765873016;120.773809524
larix;60.2738095238;128.648809524
larix;64.4285714286;113.111111111
larix;60.9940476191;102.658730159
larix;60.3829365079;100.172619048
larix;56.6448412698;110.033730159
larix;52.8234126984;118.722222222
larix;62.4583333333;114.063492063
larix;63.0615079365;124.775793651
larix;63.0476190476;131.656746032
larix;60.5396825397;117.617063492
larix;54.0932539683;132.906746032
larix;65.4503968254;113.833333333
larix;65.6785714286;155.426587302
larix;68.2063492064;119.057539683
larix;62.2043650794;105.871031746
larix;60.2996031746;113.882936508
larix;62.8948412698;110.68452381
larix;66.7738095238;100.438492063
larix;54.378968254;133.924603175
larix;60.0496031746;118.692460317
larix;61.4146825397;98.1924603175
larix;63.3492063492;133.375
larix;62.3273809524;106.06547619
larix;56.9583333333;114.837301587
larix;63.376984127;108.035714286
larix;54.0773809524;134.08531746
larix;61.5654761905;107.888888889
larix;60.3055555556;98.6805555556
larix;64.3492063492;121.753968254
larix;46.9484126984;137.509920635
larix;55.9027777778;131.763888889
larix;67.2023809524;116.535714286
larix;52.121031746;138.162698413
larix;66.8313492064;107.595238095
larix;61.3373015873;132.873015873
larix;66.4047619048;115.444444444
larix;64.3988095238;114.329365079
larix;57.2757936508;126.452380952
larix;60.3313492064;135.553571429
larix;66.4206349206;91.1964285714
larix;51.5476190476;121.418650794
larix;62.2162698413;103.347222222
larix;58.6031746032;135.91468254
larix;66.2876984127;110.583333333
larix;59.7301587302;115.952380952
larix;48.0654761905;119.970238095
larix;63.9662698413;109.154761905
larix;52.5456349206;115.998015873
larix;59.5912698413;137.261904762
larix;67.3154761905;136.787698413
larix;63.2896825397;154.178571429
larix;57.1765873016;136.494047619
larix;66.1746031746;142.636904762
larix;47.6011904762;137.777777778
larix;49.6408730159;130.492063492
larix;51.8908730159;116.716269841
larix;63.3551587302;102.847222222
larix;63.5416666667;125.48015873
larix;65.9722222222;113.432539683
larix;65.5932539683;88.5277777778
larix;59.5158730159;113.170634921
larix;54.4166666667;126.591269841
larix;66.3611111111;116.509920635
larix;57.4404761905;127.869047619
larix;59.7837301587;131.23015873
larix;61.3591269841;120.041666667
larix;65.4722222222;97.496031746
larix;67.0734126984;129.755952381
larix;66.4563492064;133.027777778
larix;63.8392857143;151.553571429
larix;50.5079365079;122.545634921
larix;62.9166666667;106.313492063
larix;61.4583333333;136.777777778
larix;64.9563492064;150.625
larix;64.1607142857;108.142857143
